,Pais,Sexo,Edad,Causa de Muerte,Cantidad
3255,2,1,3,30,415
3256,2,1,3,31,2629
3257,2,1,3,32,107
3258,2,1,3,33,255
3259,2,1,3,34,564
3260,2,1,3,35,847
3261,2,1,3,36,91
3262,2,1,3,37,901
3263,2,1,3,38,6
3264,2,1,3,39,473
3265,2,1,3,40,121
3266,2,1,3,41,834
3267,2,1,3,42,32
3268,2,1,3,43,326
3269,2,1,3,44,252
3270,2,1,3,45,396
3271,2,1,3,46,272
3272,2,1,3,48,4
3273,2,1,3,49,105
3274,2,1,3,50,936
3275,2,1,3,51,3406
3276,2,1,3,52,1444
3277,2,1,3,53,1118
3278,2,1,3,54,64
3279,2,1,3,55,59
3280,2,1,3,56,34
3281,2,1,3,57,36
3282,2,1,3,58,525
3283,2,1,3,59,1199
3284,2,1,3,60,1091
3285,2,1,3,61,852
3286,2,1,3,62,791
3287,2,1,3,63,55
3288,2,1,4,0,2126
3289,2,1,4,1,67
3290,2,1,4,2,163
3291,2,1,4,3,0
3292,2,1,4,4,0
3293,2,1,4,5,0
3294,2,1,4,6,14
3295,2,1,4,7,336
3296,2,1,4,8,0
3297,2,1,4,9,0
3298,2,1,4,10,63
3299,2,1,4,11,1205
3300,2,1,4,12,0
3301,2,1,4,13,9648
3302,2,1,4,14,9483
3303,2,1,4,15,117
3304,2,1,4,16,123
3305,2,1,4,17,458
3306,2,1,4,18,739
3307,2,1,4,19,270
3308,2,1,4,20,251
3309,2,1,4,21,567
3310,2,1,4,23,512
3311,2,1,4,24,256
3312,2,1,4,25,153
3313,2,1,4,26,1677
3314,2,1,4,27,1217
3315,2,1,4,28,62
3316,2,1,4,29,346
3317,2,1,4,30,573
3318,2,1,4,31,7390
3319,2,1,4,32,151
3320,2,1,4,33,924
3321,2,1,4,34,2136
3322,2,1,4,35,2373
3323,2,1,4,36,217
3324,2,1,4,37,1754
3325,2,1,4,38,14
3326,2,1,4,39,874
3327,2,1,4,40,411
3328,2,1,4,41,1678
3329,2,1,4,42,67
3330,2,1,4,43,713
3331,2,1,4,44,304
3332,2,1,4,45,768
3333,2,1,4,46,480
3334,2,1,4,48,2
3335,2,1,4,49,111
3336,2,1,4,50,1403
3337,2,1,4,51,2702
3338,2,1,4,52,1271
3339,2,1,4,53,874
3340,2,1,4,54,141
3341,2,1,4,55,53
3342,2,1,4,56,36
3343,2,1,4,57,38
3344,2,1,4,58,476
3345,2,1,4,59,680
3346,2,1,4,60,2544
3347,2,1,4,61,1263
3348,2,1,4,62,157
3349,2,1,4,63,5
3350,2,1,5,0,2579
3351,2,1,5,1,144
3352,2,1,5,2,229
3353,2,1,5,3,6
3354,2,1,5,4,1
3355,2,1,5,5,0
3356,2,1,5,6,10
3357,2,1,5,7,700
3358,2,1,5,8,0
3359,2,1,5,9,0
3360,2,1,5,10,193
3361,2,1,5,11,732
3362,2,1,5,12,2
3363,2,1,5,13,18909
3364,2,1,5,14,18641
3365,2,1,5,15,290
3366,2,1,5,16,355
3367,2,1,5,17,840
3368,2,1,5,18,1577
3369,2,1,5,19,704
3370,2,1,5,20,737
3371,2,1,5,21,2218
3372,2,1,5,23,943
3373,2,1,5,24,347
3374,2,1,5,25,191
3375,2,1,5,26,4192
3376,2,1,5,27,3434
3377,2,1,5,28,100
3378,2,1,5,29,407
3379,2,1,5,30,893
3380,2,1,5,31,15412
3381,2,1,5,32,258
3382,2,1,5,33,2087
3383,2,1,5,34,5111
3384,2,1,5,35,4553
3385,2,1,5,36,526
3386,2,1,5,37,4423
3387,2,1,5,38,25
3388,2,1,5,39,1839
3389,2,1,5,40,1655
3390,2,1,5,41,3090
3391,2,1,5,42,157
3392,2,1,5,43,1246
3393,2,1,5,44,385
3394,2,1,5,45,1493
3395,2,1,5,46,957
3396,2,1,5,48,1
3397,2,1,5,49,133
3398,2,1,5,50,2572
3399,2,1,5,51,2474
3400,2,1,5,52,1322
3401,2,1,5,53,793
3402,2,1,5,54,220
3403,2,1,5,55,67
3404,2,1,5,56,32
3405,2,1,5,57,33
3406,2,1,5,58,452
3407,2,1,5,59,392
3408,2,1,5,60,3967
3409,2,1,5,61,1374
3410,2,1,5,62,2
3411,2,1,5,63,1
3412,2,1,6,0,3400
3413,2,1,6,1,304
3414,2,1,6,2,178
3415,2,1,6,3,6
3416,2,1,6,4,0
3417,2,1,6,5,0
3418,2,1,6,6,6
3419,2,1,6,7,1348
3420,2,1,6,8,0
3421,2,1,6,9,0
3422,2,1,6,10,272
3423,2,1,6,11,318
3424,2,1,6,12,2
3425,2,1,6,13,24521
3426,2,1,6,14,24156
3427,2,1,6,15,379
3428,2,1,6,16,468
3429,2,1,6,17,1095
3430,2,1,6,18,2216
3431,2,1,6,19,1020
3432,2,1,6,20,1363
3433,2,1,6,21,3519
3434,2,1,6,23,1447
3435,2,1,6,24,469
3436,2,1,6,25,285
3437,2,1,6,26,8123
3438,2,1,6,27,7055
3439,2,1,6,28,175
3440,2,1,6,29,393
3441,2,1,6,30,1314
3442,2,1,6,31,27978
3443,2,1,6,32,270
3444,2,1,6,33,3948
3445,2,1,6,34,9586
3446,2,1,6,35,7706
3447,2,1,6,36,1101
3448,2,1,6,37,9382
3449,2,1,6,38,30
3450,2,1,6,39,3819
3451,2,1,6,40,3874
3452,2,1,6,41,4641
3453,2,1,6,42,278
3454,2,1,6,43,1490
3455,2,1,6,44,481
3456,2,1,6,45,2625
3457,2,1,6,46,1516
3458,2,1,6,48,0
3459,2,1,6,49,103
3460,2,1,6,50,3834
3461,2,1,6,51,2434
3462,2,1,6,52,1562
3463,2,1,6,53,664
3464,2,1,6,54,512
3465,2,1,6,55,25
3466,2,1,6,56,45
3467,2,1,6,57,29
3468,2,1,6,58,268
3469,2,1,6,59,194
3470,2,1,6,60,3748
3471,2,1,6,61,1219
3472,2,1,6,62,0
3473,2,1,6,63,0
3474,2,1,7,0,4593
3475,2,1,7,1,560
3476,2,1,7,2,174
3477,2,1,7,3,2
3478,2,1,7,4,2
3479,2,1,7,5,0
3480,2,1,7,6,5
3481,2,1,7,7,2204
3482,2,1,7,8,0
3483,2,1,7,9,0
3484,2,1,7,10,235
3485,2,1,7,11,116
3486,2,1,7,12,0
3487,2,1,7,13,23677
3488,2,1,7,14,23180
3489,2,1,7,15,383
3490,2,1,7,16,496
3491,2,1,7,17,1223
3492,2,1,7,18,2322
3493,2,1,7,19,1190
3494,2,1,7,20,1573
3495,2,1,7,21,3112
3496,2,1,7,23,1608
3497,2,1,7,24,618
3498,2,1,7,25,382
3499,2,1,7,26,11179
3500,2,1,7,27,9662
3501,2,1,7,28,421
3502,2,1,7,29,554
3503,2,1,7,30,3477
3504,2,1,7,31,41619
3505,2,1,7,32,229
3506,2,1,7,33,6277
3507,2,1,7,34,12481
3508,2,1,7,35,12307
3509,2,1,7,36,1645
3510,2,1,7,37,16655
3511,2,1,7,38,36
3512,2,1,7,39,7695
3513,2,1,7,40,6256
3514,2,1,7,41,5775
3515,2,1,7,42,393
3516,2,1,7,43,1192
3517,2,1,7,44,645
3518,2,1,7,45,4429
3519,2,1,7,46,2057
3520,2,1,7,48,0
3521,2,1,7,49,73
3522,2,1,7,50,5509
3523,2,1,7,51,3224
3524,2,1,7,52,2454
3525,2,1,7,53,525
3526,2,1,7,54,1411
3527,2,1,7,55,30
3528,2,1,7,56,38
3529,2,1,7,57,21
3530,2,1,7,58,114
3531,2,1,7,59,99
3532,2,1,7,60,2772
3533,2,1,7,61,896
3534,2,1,7,62,0
3535,2,1,7,63,0
3536,2,1,8,0,5149
3537,2,1,8,1,815
3538,2,1,8,2,116
3539,2,1,8,3,4
3540,2,1,8,4,0
3541,2,1,8,5,0
3542,2,1,8,6,2
3543,2,1,8,7,2857
3544,2,1,8,8,0
3545,2,1,8,9,0
3546,2,1,8,10,98
3547,2,1,8,11,20
3548,2,1,8,12,1
3549,2,1,8,13,16911
3550,2,1,8,14,16436
3551,2,1,8,15,338
3552,2,1,8,16,352
3553,2,1,8,17,978
3554,2,1,8,18,1927
3555,2,1,8,19,796
3556,2,1,8,20,1126
3557,2,1,8,21,1798
3558,2,1,8,23,1186
3559,2,1,8,24,690
3560,2,1,8,25,513
3561,2,1,8,26,11149
3562,2,1,8,27,8926
3563,2,1,8,28,947
3564,2,1,8,29,935
3565,2,1,8,30,8315
3566,2,1,8,31,49564
3567,2,1,8,32,164
3568,2,1,8,33,8704
3569,2,1,8,34,12406
3570,2,1,8,35,15281
3571,2,1,8,36,1658
3572,2,1,8,37,25514
3573,2,1,8,38,79
3574,2,1,8,39,14429
3575,2,1,8,40,7125
3576,2,1,8,41,6279
3577,2,1,8,42,383
3578,2,1,8,43,768
3579,2,1,8,44,880
3580,2,1,8,45,6904
3581,2,1,8,46,2550
3582,2,1,8,48,0
3583,2,1,8,49,48
3584,2,1,8,50,7656
3585,2,1,8,51,4769
3586,2,1,8,52,3791
3587,2,1,8,53,248
3588,2,1,8,54,2806
3589,2,1,8,55,13
3590,2,1,8,56,29
3591,2,1,8,57,6
3592,2,1,8,58,33
3593,2,1,8,59,48
3594,2,1,8,60,1858
3595,2,1,8,61,477
3596,2,1,8,62,0
3597,2,1,8,63,0
3598,2,1,9,0,2605
3599,2,1,9,1,516
3600,2,1,9,2,32
3601,2,1,9,3,0
3602,2,1,9,4,0
3603,2,1,9,5,0
3604,2,1,9,6,2
3605,2,1,9,7,1516
3606,2,1,9,8,0
3607,2,1,9,9,0
3608,2,1,9,10,20
3609,2,1,9,11,6
3610,2,1,9,12,0
3611,2,1,9,13,4718
3612,2,1,9,14,4570
3613,2,1,9,15,109
3614,2,1,9,16,85
3615,2,1,9,17,235
3616,2,1,9,18,568
3617,2,1,9,19,177
3618,2,1,9,20,311
3619,2,1,9,21,370
3620,2,1,9,23,268
3621,2,1,9,24,348
3622,2,1,9,25,279
3623,2,1,9,26,4906
3624,2,1,9,27,3327
3625,2,1,9,28,829
3626,2,1,9,29,879
3627,2,1,9,30,4865
3628,2,1,9,31,24672
3629,2,1,9,32,42
3630,2,1,9,33,5553
3631,2,1,9,34,5381
3632,2,1,9,35,6747
3633,2,1,9,36,771
3634,2,1,9,37,16134
3635,2,1,9,38,66
3636,2,1,9,39,10463
3637,2,1,9,40,2949
3638,2,1,9,41,2442
3639,2,1,9,42,164
3640,2,1,9,43,173
3641,2,1,9,44,480
3642,2,1,9,45,4129
3643,2,1,9,46,1276
3644,2,1,9,48,0
3645,2,1,9,49,10
3646,2,1,9,50,6741
3647,2,1,9,51,2658
3648,2,1,9,52,2127
3649,2,1,9,53,37
3650,2,1,9,54,1618
3651,2,1,9,55,2
3652,2,1,9,56,10
3653,2,1,9,57,3
3654,2,1,9,58,7
3655,2,1,9,59,9
3656,2,1,9,60,617
3657,2,1,9,61,125
3658,2,1,9,62,0
3659,2,1,9,63,0
3660,3,0,0,0,794
3661,3,0,0,1,320
3662,3,0,0,2,9
3663,3,0,0,3,0
3664,3,0,0,4,0
3665,3,0,0,5,5
3666,3,0,0,6,2
3667,3,0,0,7,310
3668,3,0,0,8,0
3669,3,0,0,9,0
3670,3,0,0,10,21
3671,3,0,0,11,14
3672,3,0,0,12,0
3673,3,0,0,13,622
3674,3,0,0,14,521
3675,3,0,0,15,0
3676,3,0,0,16,0
3677,3,0,0,17,1
3678,3,0,0,18,0
3679,3,0,0,19,24
3680,3,0,0,20,0
3681,3,0,0,21,3
3682,3,0,0,22,0
3683,3,0,0,23,298
3684,3,0,0,24,207
3685,3,0,0,25,71
3686,3,0,0,26,416
3687,3,0,0,27,4
3688,3,0,0,28,216
3689,3,0,0,29,13
3690,3,0,0,30,548
3691,3,0,0,31,284
3692,3,0,0,32,3
3693,3,0,0,33,5
3694,3,0,0,34,0
3695,3,0,0,35,107
3696,3,0,0,36,1
3697,3,0,0,37,1206
3698,3,0,0,38,8
3699,3,0,0,39,747
3700,3,0,0,40,48
3701,3,0,0,41,391
3702,3,0,0,42,2
3703,3,0,0,43,84
3704,3,0,0,44,13
3705,3,0,0,45,118
3706,3,0,0,46,102
3707,3,0,0,47,0
3708,3,0,0,48,7428
3709,3,0,0,49,3872
3710,3,0,0,50,462
3711,3,0,0,51,1749
3712,3,0,0,52,1478
3713,3,0,0,53,378
3714,3,0,0,54,65
3715,3,0,0,55,157
3716,3,0,0,56,28
3717,3,0,0,57,34
3718,3,0,0,58,0
3719,3,0,0,59,124
3720,3,0,1,0,175
3721,3,0,1,1,26
3722,3,0,1,2,22
3723,3,0,1,3,1
3724,3,0,1,4,0
3725,3,0,1,5,0
3726,3,0,1,6,1
3727,3,0,1,7,45
3728,3,0,1,8,0
3729,3,0,1,9,0
3730,3,0,1,10,6
3731,3,0,1,11,34
3732,3,0,1,12,0
3733,3,0,1,13,857
3734,3,0,1,14,762
3735,3,0,1,15,4
3736,3,0,1,16,1
3737,3,0,1,17,8
3738,3,0,1,18,4
3739,3,0,1,19,7
3740,3,0,1,20,2
3741,3,0,1,21,11
3742,3,0,1,22,1
3743,3,0,1,23,432
3744,3,0,1,24,79
3745,3,0,1,25,36
3746,3,0,1,26,166
3747,3,0,1,27,48
3748,3,0,1,28,65
3749,3,0,1,29,10
3750,3,0,1,30,512
3751,3,0,1,31,368
3752,3,0,1,32,4
3753,3,0,1,33,34
3754,3,0,1,34,125
3755,3,0,1,35,92
3756,3,0,1,36,5
3757,3,0,1,37,233
3758,3,0,1,38,3
3759,3,0,1,39,120
3760,3,0,1,40,47
3761,3,0,1,41,197
3762,3,0,1,42,5
3763,3,0,1,43,45
3764,3,0,1,44,25
3765,3,0,1,45,133
3766,3,0,1,46,120
3767,3,0,1,47,0
3768,3,0,1,48,0
3769,3,0,1,49,227
3770,3,0,1,50,36
3771,3,0,1,51,5555
3772,3,0,1,52,2363
3773,3,0,1,53,1432
3774,3,0,1,54,61
3775,3,0,1,55,253
3776,3,0,1,56,33
3777,3,0,1,57,32
3778,3,0,1,58,680
3779,3,0,1,59,2201
3780,3,0,2,0,1125
3781,3,0,2,1,45
3782,3,0,2,2,113
3783,3,0,2,3,0
3784,3,0,2,4,0
3785,3,0,2,5,0
3786,3,0,2,6,0
3787,3,0,2,7,46
3788,3,0,2,8,0
3789,3,0,2,9,0
3790,3,0,2,10,15
3791,3,0,2,11,848
3792,3,0,2,12,0
3793,3,0,2,13,1234
3794,3,0,2,14,1113
3795,3,0,2,15,10
3796,3,0,2,16,4
3797,3,0,2,17,49
3798,3,0,2,18,48
3799,3,0,2,19,15
3800,3,0,2,20,9
3801,3,0,2,21,27
3802,3,0,2,22,4
3803,3,0,2,23,374
3804,3,0,2,24,103
3805,3,0,2,25,57
3806,3,0,2,26,482
3807,3,0,2,27,276
3808,3,0,2,28,54
3809,3,0,2,29,138
3810,3,0,2,30,544
3811,3,0,2,31,1365
3812,3,0,2,32,15
3813,3,0,2,33,228
3814,3,0,2,34,700
3815,3,0,2,35,205
3816,3,0,2,36,19
3817,3,0,2,37,559
3818,3,0,2,38,6
3819,3,0,2,39,340
3820,3,0,2,40,66
3821,3,0,2,41,810
3822,3,0,2,42,13
3823,3,0,2,43,477
3824,3,0,2,44,46
3825,3,0,2,45,520
3826,3,0,2,46,497
3827,3,0,2,47,0
3828,3,0,2,48,0
3829,3,0,2,49,244
3830,3,0,2,50,109
3831,3,0,2,51,16133
3832,3,0,2,52,5311
3833,3,0,2,53,3331
3834,3,0,2,54,161
3835,3,0,2,55,360
3836,3,0,2,56,51
3837,3,0,2,57,123
3838,3,0,2,58,1539
3839,3,0,2,59,8400
3840,3,0,3,0,1737
3841,3,0,3,1,51
3842,3,0,3,2,173
3843,3,0,3,3,1
3844,3,0,3,4,0
3845,3,0,3,5,0
3846,3,0,3,6,0
3847,3,0,3,7,74
3848,3,0,3,8,0
3849,3,0,3,9,0
3850,3,0,3,10,36
3851,3,0,3,11,1276
3852,3,0,3,12,0
3853,3,0,3,13,1486
3854,3,0,3,14,1341
3855,3,0,3,15,22
3856,3,0,3,16,17
3857,3,0,3,17,131
3858,3,0,3,18,148
3859,3,0,3,19,32
3860,3,0,3,20,39
3861,3,0,3,21,71
3862,3,0,3,22,3
3863,3,0,3,23,333
3864,3,0,3,24,131
3865,3,0,3,25,70
3866,3,0,3,26,1404
3867,3,0,3,27,997
3868,3,0,3,28,96
3869,3,0,3,29,345
3870,3,0,3,30,519
3871,3,0,3,31,2582
3872,3,0,3,32,10
3873,3,0,3,33,273
3874,3,0,3,34,1430
3875,3,0,3,35,441
3876,3,0,3,36,34
3877,3,0,3,37,912
3878,3,0,3,38,8
3879,3,0,3,39,594
3880,3,0,3,40,94
3881,3,0,3,41,2935
3882,3,0,3,42,43
3883,3,0,3,43,2293
3884,3,0,3,44,80
3885,3,0,3,45,476
3886,3,0,3,46,415
3887,3,0,3,47,0
3888,3,0,3,48,0
3889,3,0,3,49,131
3890,3,0,3,50,128
3891,3,0,3,51,13890
3892,3,0,3,52,4265
3893,3,0,3,53,2385
3894,3,0,3,54,208
3895,3,0,3,55,230
3896,3,0,3,56,74
3897,3,0,3,57,153
3898,3,0,3,58,1169
3899,3,0,3,59,7581
3900,3,0,4,0,1579
3901,3,0,4,1,57
3902,3,0,4,2,261
3903,3,0,4,3,2
3904,3,0,4,4,0
3905,3,0,4,5,0
3906,3,0,4,6,0
3907,3,0,4,7,108
3908,3,0,4,8,0
3909,3,0,4,9,0
3910,3,0,4,10,72
3911,3,0,4,11,945
3912,3,0,4,12,0
3913,3,0,4,13,2963
3914,3,0,4,14,2739
3915,3,0,4,15,62
3916,3,0,4,16,55
3917,3,0,4,17,354
3918,3,0,4,18,390
3919,3,0,4,19,136
3920,3,0,4,20,144
3921,3,0,4,21,196
3922,3,0,4,22,34
3923,3,0,4,23,483
3924,3,0,4,24,160
3925,3,0,4,25,106
3926,3,0,4,26,4617
3927,3,0,4,27,3995
3928,3,0,4,28,109
3929,3,0,4,29,595
3930,3,0,4,30,610
3931,3,0,4,31,5530
3932,3,0,4,32,38
3933,3,0,4,33,568
3934,3,0,4,34,3334
3935,3,0,4,35,944
3936,3,0,4,36,44
3937,3,0,4,37,1417
3938,3,0,4,38,23
3939,3,0,4,39,792
3940,3,0,4,40,200
3941,3,0,4,41,6656
3942,3,0,4,42,69
3943,3,0,4,43,5538
3944,3,0,4,44,126
3945,3,0,4,45,828
3946,3,0,4,46,688
3947,3,0,4,47,2
3948,3,0,4,48,0
3949,3,0,4,49,111
3950,3,0,4,50,166
3951,3,0,4,51,10377
3952,3,0,4,52,3859
3953,3,0,4,53,1901
3954,3,0,4,54,319
3955,3,0,4,55,214
3956,3,0,4,56,87
3957,3,0,4,57,140
3958,3,0,4,58,801
3959,3,0,4,59,4920
3960,3,0,5,0,1305
3961,3,0,5,1,142
3962,3,0,5,2,269
3963,3,0,5,3,2
3964,3,0,5,4,0
3965,3,0,5,5,0
3966,3,0,5,6,0
3967,3,0,5,7,149
3968,3,0,5,8,0
3969,3,0,5,9,0
3970,3,0,5,10,76
3971,3,0,5,11,495
3972,3,0,5,12,0
3973,3,0,5,13,5858
3974,3,0,5,14,5451
3975,3,0,5,15,133
3976,3,0,5,16,134
3977,3,0,5,17,538
3978,3,0,5,18,599
3979,3,0,5,19,441
3980,3,0,5,20,403
3981,3,0,5,21,491
3982,3,0,5,22,253
3983,3,0,5,23,722
3984,3,0,5,24,220
3985,3,0,5,25,147
3986,3,0,5,26,10548
3987,3,0,5,27,9746
3988,3,0,5,28,167
3989,3,0,5,29,615
3990,3,0,5,30,690
3991,3,0,5,31,10633
3992,3,0,5,32,53
3993,3,0,5,33,1041
3994,3,0,5,34,6638
3995,3,0,5,35,1909
3996,3,0,5,36,95
3997,3,0,5,37,2328
3998,3,0,5,38,25
3999,3,0,5,39,1156
4000,3,0,5,40,559
4001,3,0,5,41,8886
4002,3,0,5,42,153
4003,3,0,5,43,7065
4004,3,0,5,44,176
4005,3,0,5,45,1443
4006,3,0,5,46,1122
4007,3,0,5,47,19
4008,3,0,5,48,0
4009,3,0,5,49,68
4010,3,0,5,50,201
4011,3,0,5,51,6404
4012,3,0,5,52,3073
4013,3,0,5,53,1410
4014,3,0,5,54,367
4015,3,0,5,55,154
4016,3,0,5,56,55
4017,3,0,5,57,103
4018,3,0,5,58,502
4019,3,0,5,59,2203
4020,3,0,6,0,1039
4021,3,0,6,1,219
4022,3,0,6,2,239
4023,3,0,6,3,2
4024,3,0,6,4,0
4025,3,0,6,5,0
4026,3,0,6,6,1
4027,3,0,6,7,180
4028,3,0,6,8,0
4029,3,0,6,9,0
4030,3,0,6,10,74
4031,3,0,6,11,174
4032,3,0,6,12,0
4033,3,0,6,13,9742
4034,3,0,6,14,9051
4035,3,0,6,15,189
4036,3,0,6,16,231
4037,3,0,6,17,803
4038,3,0,6,18,887
4039,3,0,6,19,832
4040,3,0,6,20,580
4041,3,0,6,21,1085
4042,3,0,6,22,1105
4043,3,0,6,23,903
4044,3,0,6,24,265
4045,3,0,6,25,196
4046,3,0,6,26,14622
4047,3,0,6,27,13637
4048,3,0,6,28,251
4049,3,0,6,29,488
4050,3,0,6,30,789
4051,3,0,6,31,15976
4052,3,0,6,32,59
4053,3,0,6,33,1626
4054,3,0,6,34,9988
4055,3,0,6,35,2899
4056,3,0,6,36,181
4057,3,0,6,37,3906
4058,3,0,6,38,21
4059,3,0,6,39,1414
4060,3,0,6,40,1687
4061,3,0,6,41,8514
4062,3,0,6,42,230
4063,3,0,6,43,6055
4064,3,0,6,44,252
4065,3,0,6,45,2060
4066,3,0,6,46,1487
4067,3,0,6,47,72
4068,3,0,6,48,0
4069,3,0,6,49,60
4070,3,0,6,50,286
4071,3,0,6,51,3987
4072,3,0,6,52,2333
4073,3,0,6,53,994
4074,3,0,6,54,337
4075,3,0,6,55,98
4076,3,0,6,56,49
4077,3,0,6,57,57
4078,3,0,6,58,280
4079,3,0,6,59,939
4080,3,0,7,0,980
4081,3,0,7,1,325
4082,3,0,7,2,193
4083,3,0,7,3,0
4084,3,0,7,4,0
4085,3,0,7,5,0
4086,3,0,7,6,0
4087,3,0,7,7,258
4088,3,0,7,8,0
4089,3,0,7,9,0
4090,3,0,7,10,31
4091,3,0,7,11,49
4092,3,0,7,12,0
4093,3,0,7,13,11295
4094,3,0,7,14,10528
4095,3,0,7,15,188
4096,3,0,7,16,205
4097,3,0,7,17,844
4098,3,0,7,18,797
4099,3,0,7,19,984
4100,3,0,7,20,603
4101,3,0,7,21,1447
4102,3,0,7,22,2158
4103,3,0,7,23,889
4104,3,0,7,24,359
4105,3,0,7,25,289
4106,3,0,7,26,14217
4107,3,0,7,27,12880
4108,3,0,7,28,517
4109,3,0,7,29,392
4110,3,0,7,30,990
4111,3,0,7,31,21253
4112,3,0,7,32,50
4113,3,0,7,33,2381
4114,3,0,7,34,12703
4115,3,0,7,35,4143
4116,3,0,7,36,292
4117,3,0,7,37,6833
4118,3,0,7,38,16
4119,3,0,7,39,1987
4120,3,0,7,40,3800
4121,3,0,7,41,7225
4122,3,0,7,42,351
4123,3,0,7,43,4052
4124,3,0,7,44,295
4125,3,0,7,45,2757
4126,3,0,7,46,1865
4127,3,0,7,47,217
4128,3,0,7,48,0
4129,3,0,7,49,44
4130,3,0,7,50,671
4131,3,0,7,51,2487
4132,3,0,7,52,1665
4133,3,0,7,53,630
4134,3,0,7,54,248
4135,3,0,7,55,60
4136,3,0,7,56,46
4137,3,0,7,57,38
4138,3,0,7,58,155
4139,3,0,7,59,387
4140,3,0,8,0,776
4141,3,0,8,1,365
4142,3,0,8,2,85
4143,3,0,8,3,1
4144,3,0,8,4,0
4145,3,0,8,5,0
4146,3,0,8,6,0
4147,3,0,8,7,224
4148,3,0,8,8,0
4149,3,0,8,9,0
4150,3,0,8,10,12
4151,3,0,8,11,12
4152,3,0,8,12,0
4153,3,0,8,13,7713
4154,3,0,8,14,7178
4155,3,0,8,15,118
4156,3,0,8,16,152
4157,3,0,8,17,476
4158,3,0,8,18,470
4159,3,0,8,19,542
4160,3,0,8,20,316
4161,3,0,8,21,797
4162,3,0,8,22,2282
4163,3,0,8,23,500
4164,3,0,8,24,462
4165,3,0,8,25,400
4166,3,0,8,26,9943
4167,3,0,8,27,8052
4168,3,0,8,28,1037
4169,3,0,8,29,360
4170,3,0,8,30,915
4171,3,0,8,31,23436
4172,3,0,8,32,30
4173,3,0,8,33,2897
4174,3,0,8,34,13631
4175,3,0,8,35,4658
4176,3,0,8,36,303
4177,3,0,8,37,8978
4178,3,0,8,38,9
4179,3,0,8,39,2725
4180,3,0,8,40,5274
4181,3,0,8,41,4864
4182,3,0,8,42,390
4183,3,0,8,43,1826
4184,3,0,8,44,341
4185,3,0,8,45,2876
4186,3,0,8,46,1769
4187,3,0,8,47,350
4188,3,0,8,48,0
4189,3,0,8,49,38
4190,3,0,8,50,1410
4191,3,0,8,51,1501
4192,3,0,8,52,1150
4193,3,0,8,53,272
4194,3,0,8,54,152
4195,3,0,8,55,25
4196,3,0,8,56,28
4197,3,0,8,57,25
4198,3,0,8,58,77
4199,3,0,8,59,91
4200,3,0,9,0,238
4201,3,0,9,1,125
4202,3,0,9,2,8
4203,3,0,9,3,0
4204,3,0,9,4,0
4205,3,0,9,5,0
4206,3,0,9,6,0
4207,3,0,9,7,80
4208,3,0,9,8,0
4209,3,0,9,9,0
4210,3,0,9,10,2
4211,3,0,9,11,0
4212,3,0,9,12,0
4213,3,0,9,13,1687
4214,3,0,9,14,1582
4215,3,0,9,15,19
4216,3,0,9,16,25
4217,3,0,9,17,98
4218,3,0,9,18,80
4219,3,0,9,19,103
4220,3,0,9,20,49
4221,3,0,9,21,115
4222,3,0,9,22,679
4223,3,0,9,23,82
4224,3,0,9,24,272
4225,3,0,9,25,251
4226,3,0,9,26,2833
4227,3,0,9,27,1605
4228,3,0,9,28,844
4229,3,0,9,29,166
4230,3,0,9,30,268
4231,3,0,9,31,10760
4232,3,0,9,32,16
4233,3,0,9,33,1269
4234,3,0,9,34,6761
4235,3,0,9,35,1565
4236,3,0,9,36,121
4237,3,0,9,37,4381
4238,3,0,9,38,5
4239,3,0,9,39,1612
4240,3,0,9,40,2346
4241,3,0,9,41,1307
4242,3,0,9,42,169
4243,3,0,9,43,289
4244,3,0,9,44,170
4245,3,0,9,45,1122
4246,3,0,9,46,682
4247,3,0,9,47,175
4248,3,0,9,48,0
4249,3,0,9,49,12
4250,3,0,9,50,1286
4251,3,0,9,51,481
4252,3,0,9,52,398
4253,3,0,9,53,38
4254,3,0,9,54,32
4255,3,0,9,55,3
4256,3,0,9,56,6
4257,3,0,9,57,7
4258,3,0,9,58,17
4259,3,0,9,59,9
4260,3,1,0,0,680
4261,3,1,0,1,276
4262,3,1,0,2,12
4263,3,1,0,3,0
4264,3,1,0,4,0
4265,3,1,0,5,16
4266,3,1,0,6,0
4267,3,1,0,7,250
4268,3,1,0,8,0
4269,3,1,0,9,0
4270,3,1,0,10,24
4271,3,1,0,11,16
4272,3,1,0,12,0
4273,3,1,0,13,509
4274,3,1,0,14,431
4275,3,1,0,15,0
4276,3,1,0,16,0
4277,3,1,0,17,2
4278,3,1,0,18,0
4279,3,1,0,19,12
4280,3,1,0,20,1
4281,3,1,0,21,4
4282,3,1,0,23,222
4283,3,1,0,24,120
4284,3,1,0,25,37
4285,3,1,0,26,386
4286,3,1,0,27,11
4287,3,1,0,28,224
4288,3,1,0,29,10
4289,3,1,0,30,430
4290,3,1,0,31,260
4291,3,1,0,32,1
4292,3,1,0,33,4
4293,3,1,0,34,0
4294,3,1,0,35,94
4295,3,1,0,36,1
4296,3,1,0,37,1057
4297,3,1,0,38,10
4298,3,1,0,39,663
4299,3,1,0,40,37
4300,3,1,0,41,304
4301,3,1,0,42,3
4302,3,1,0,43,53
4303,3,1,0,44,19
4304,3,1,0,45,103
4305,3,1,0,46,94
4306,3,1,0,48,5551
